database;schema;table;column;data_type
import;public;RKKP_LYFO;Rec_RadioimmunoterapiBeh_dt;text
import;public;RKKP_LYFO;Rec_DosisImCikg;double precision
import;public;RKKP_LYFO;Rec_Straaleterapi;text
import;public;RKKP_LYFO;Rec_StraaleterapiBeh_dt;text
import;public;RKKP_LYFO;Rec_DosisIGray;double precision
import;public;RKKP_LYFO;Rec_AntalFraktioner;double precision
import;public;RKKP_LYFO;Rec_Operationstype;text
import;public;RKKP_LYFO;Rec_SpeciferAndet_String;text
import;public;RKKP_LYFO;Rec_Operationsdato;text
import;public;RKKP_LYFO;Rec_AndenLymfomspecifik;text
import;public;RKKP_LYFO;Rec_Hoejdosisbehandling;text
import;public;RKKP_LYFO;Rec_Stamcelleinfusion_dt;text
import;public;RKKP_LYFO;Rec_StereoidSomMonoterapi;text
import;public;RKKP_LYFO;Rec_Responsevaluering;text
import;public;RKKP_LYFO;Rec_Responsevaluering_dt;text
import;public;RKKP_LYFO;Rec_Behtoksicitet;integer
import;public;RKKP_LYFO;Rec_Performancestatus;integer
import;public;RKKP_LYFO;Rec_PatientProtokol;text
import;public;RKKP_LYFO;Rec_UddybProtokol;integer
import;public;RKKP_LYFO;FU_resource_author_SOR;bigint
import;public;RKKP_LYFO;FU_resource_author_SHAK;text
import;public;RKKP_LYFO;FU_LeverPatienten;text
import;public;RKKP_LYFO;FU_Sygdomsstatus;text
import;public;RKKP_LYFO;FU_ErPatientensForloebAfsluttet;text
import;public;RKKP_LYFO;FU_Doedsdato;text
import;public;RKKP_LYFO;FU_Doedsaarsag;text
import;public;RKKP_LYFO;LPR_CellularTerapi_1;text
import;public;RKKP_LYFO;LPR_CellularTerapi_dt_1;text
import;public;RKKP_LYFO;LPR_CellularTerapi_2;text
import;public;RKKP_LYFO;LPR_CellularTerapi_dt_2;text
import;public;RKKP_LYFO;Charlson_Index;integer
import;public;SDS_diagnoser;dw_ek_kontakt;text
import;public;SDS_diagnoser;diagnosekode;text
import;public;SDS_diagnoser;diagnosetype;text
import;public;SDS_diagnoser;senere_afkraeftet;text
import;public;SDS_diagnoser;diagnosekode_parent;text
import;public;SDS_diagnoser;diagnosetype_parent;text
import;public;SDS_diagnoser;lprindberetningssystem;text
import;public;SDS_diagnoser;date_received;date
import;public;SDS_diagnoser;datetime_created;timestamp without time zone
import;public;SDS_doso_tekster;dosering;text
import;public;SDS_doso_tekster;doso;integer
import;public;SDS_doso_tekster;date_received;date
import;public;SDS_doso_tekster;datetime_created;timestamp without time zone
import;public;SDS_ekokur;abc;text
import;public;SDS_ekokur;apk;double precision
import;public;SDS_ekokur;atc;text
import;public;SDS_ekokur;patientid;integer
import;public;SDS_ekokur;cpr_reg;integer
import;public;SDS_ekokur;dosform;text
import;public;SDS_ekokur;drugid;bigint
import;public;SDS_ekokur;eksd;timestamp without time zone
import;public;SDS_ekokur;ovnr;integer
import;public;SDS_ekokur;packsize;double precision
import;public;SDS_ekokur;packtext;text
import;public;SDS_ekokur;pname;text
import;public;SDS_ekokur;pprs;text
import;public;SDS_ekokur;streng;text
import;public;SDS_ekokur;strnum;double precision
import;public;SDS_ekokur;strunit;text
import;public;SDS_ekokur;vnr;integer
import;public;SDS_ekokur;voltypecode;text
import;public;SDS_ekokur;voltypetxt;text
import;public;SDS_ekokur;volume;double precision
import;public;SDS_ekokur;date_received;date
import;public;SDS_ekokur;datetime_created;timestamp without time zone
import;public;SDS_epikur;patientid;integer
import;public;SDS_epikur;aar;integer
import;public;SDS_epikur;apk;double precision
import;public;SDS_epikur;atc;text
import;public;SDS_epikur;cpr_reg;integer
import;public;SDS_epikur;doso;integer
import;public;SDS_epikur;eksd;timestamp without time zone
import;public;SDS_epikur;indo;integer
import;public;SDS_epikur;packsize;double precision
import;public;SDS_epikur;vnr;integer
import;public;SDS_epikur;volapk;double precision
import;public;SDS_epikur;voltypecode;text
import;public;SDS_epikur;voltypetxt;text
import;public;SDS_epikur;date_received;date
import;public;SDS_epikur;datetime_created;timestamp without time zone
import;public;SDS_forloeb;dw_ek_forloeb;integer
import;public;SDS_forloeb;dw_ek_helbredsforloeb;integer
import;public;SDS_forloeb;patientid;integer
import;public;SDS_forloeb;sorenhed_ans;text
import;public;SDS_forloeb;dato_start;timestamp without time zone
import;public;SDS_forloeb;tidspunkt_start;text
import;public;SDS_forloeb;dato_slut;timestamp without time zone
import;public;SDS_forloeb;tidspunkt_slut;text
import;public;SDS_forloeb;dato_henvisning;timestamp without time zone
import;public;SDS_forloeb;tidspunkt_henvisning;text
import;public;SDS_forloeb;henvisningsaarsag;text
import;public;SDS_forloeb;lprindberetningssystem;text
import;public;SDS_forloeb;date_received;date
import;public;SDS_forloeb;datetime_created;timestamp without time zone
import;public;SDS_forloebsmarkoerer;dw_ek_forloeb;integer
import;public;SDS_forloebsmarkoerer;dato_markoer;timestamp without time zone
import;public;SDS_forloebsmarkoerer;tidspunkt_markoer;text
import;public;SDS_forloebsmarkoerer;markoer;text
import;public;SDS_forloebsmarkoerer;lprindberetningssystem;text
import;public;SDS_forloebsmarkoerer;date_received;date
import;public;SDS_forloebsmarkoerer;datetime_created;timestamp without time zone
import;public;SDS_indberetningmedpris;k_adm_id;text
import;public;SDS_indberetningmedpris;k_region_id;integer
import;public;SDS_indberetningmedpris;patientid;integer
import;public;SDS_indberetningmedpris;c_hjem_kommune;integer
import;public;SDS_indberetningmedpris;d_adm;timestamp without time zone
import;public;SDS_indberetningmedpris;d_kontakt_start;timestamp without time zone
import;public;SDS_indberetningmedpris;d_ord_start;timestamp without time zone
import;public;SDS_indberetningmedpris;d_ord_slut;timestamp without time zone
import;public;SDS_indberetningmedpris;c_shak;text
import;public;SDS_indberetningmedpris;c_sor;bigint
import;public;SDS_indberetningmedpris;c_kontaktansvar_afd_shak;text
import;public;SDS_indberetningmedpris;c_patienttype;integer
import;public;SDS_indberetningmedpris;c_atc;text
import;public;SDS_indberetningmedpris;v_laegemiddelnavn;text
import;public;SDS_indberetningmedpris;c_varenummer;text
import;public;SDS_indberetningmedpris;v_drugid;bigint
import;public;SDS_indberetningmedpris;c_ord_type;text
import;public;SDS_indberetningmedpris;c_adm_vej;text
import;public;SDS_indberetningmedpris;v_adm_dosis;text
import;public;SDS_indberetningmedpris;v_adm_dosis_enhed;text
import;public;SDS_indberetningmedpris;v_styrke_num;double precision
import;public;SDS_indberetningmedpris;v_styrke_enhed;text
import;public;SDS_indberetningmedpris;v_pakningsstoerrelse_num;double precision
import;public;SDS_indberetningmedpris;v_pakningsstoerrelse_enhed;text
import;public;SDS_indberetningmedpris;v_laegemiddel_form;text
import;public;SDS_indberetningmedpris;date_received;date
import;public;SDS_indberetningmedpris;datetime_created;timestamp without time zone
import;public;SDS_indo_tekster;indikation;text
import;public;SDS_indo_tekster;indo;integer
import;public;SDS_indo_tekster;date_received;date
import;public;SDS_indo_tekster;datetime_created;timestamp without time zone
import;public;SDS_koder;kodetype;text
import;public;SDS_koder;kode;text
import;public;SDS_koder;kode_tekst;text
import;public;SDS_koder;niveau1;text
import;public;SDS_koder;niveau1_tekst;text
import;public;SDS_koder;niveau2;text
import;public;SDS_koder;niveau2_tekst;text
import;public;SDS_koder;niveau3;text
import;public;SDS_koder;niveau3_tekst;text
import;public;SDS_koder;niveau4;text
import;public;SDS_koder;niveau4_tekst;text
import;public;SDS_koder;niveau5;text
import;public;SDS_koder;niveau5_tekst;text
import;public;SDS_koder;niveau6;text
import;public;SDS_koder;niveau6_tekst;text
import;public;SDS_koder;niveau7;text
import;public;SDS_koder;niveau7_tekst;text
import;public;SDS_koder;niveau8;text
import;public;SDS_koder;niveau8_tekst;text
import;public;SDS_koder;niveau9;text
import;public;SDS_koder;niveau9_tekst;text
import;public;SDS_koder;koen;text
import;public;SDS_koder;min_alder;integer
import;public;SDS_koder;max_alder;integer
import;public;SDS_koder;gyldig_fra;timestamp without time zone
import;public;SDS_koder;gyldig_til;timestamp without time zone
import;public;SDS_koder;date_received;date
import;public;SDS_koder;datetime_created;timestamp without time zone
import;public;SDS_kontakter;dw_ek_kontakt;integer
import;public;SDS_kontakter;dw_ek_forloeb;integer
import;public;SDS_kontakter;patientid;integer
import;public;SDS_kontakter;sorenhed_ans;text
import;public;SDS_kontakter;enhedstype_ans;text
import;public;SDS_kontakter;hovedspeciale_ans;text
import;public;SDS_kontakter;region_ans;text
import;public;SDS_kontakter;dato_start;timestamp without time zone
import;public;SDS_kontakter;tidspunkt_start;text
import;public;SDS_kontakter;dato_slut;timestamp without time zone
import;public;SDS_kontakter;tidspunkt_slut;text
import;public;SDS_kontakter;aktionsdiagnose;text
import;public;SDS_kontakter;kontaktaarsag;text
import;public;SDS_kontakter;prioritet;text
import;public;SDS_kontakter;kontakttype;text
import;public;SDS_kontakter;dato_henvisning;timestamp without time zone
import;public;SDS_kontakter;henvisningsaarsag;text
import;public;SDS_kontakter;dato_behandling_start;timestamp without time zone
import;public;SDS_kontakter;tidspunkt_behandling_start;text
import;public;SDS_kontakter;hovedspeciale_ind;text
import;public;SDS_kontakter;region_ind;text
import;public;SDS_kontakter;dato_indberetning;timestamp without time zone
import;public;SDS_kontakter;lprindberetningssystem;text
import;public;SDS_kontakter;date_received;date
import;public;SDS_kontakter;datetime_created;timestamp without time zone
import;public;SDS_lab_forsker;patientid;integer
import;public;SDS_lab_forsker;samplingdate;timestamp without time zone
import;public;SDS_lab_forsker;samplingtime;time without time zone
import;public;SDS_lab_forsker;analysiscode;text
import;public;SDS_lab_forsker;laboratorium_idcode;text
import;public;SDS_lab_forsker;value;text
import;public;SDS_lab_forsker;unit;text
import;public;SDS_lab_forsker;resulttype;text
import;public;SDS_lab_forsker;referenceinterval_lowerlimit;text
import;public;SDS_lab_forsker;referenceinterval_upperlimit;text
import;public;SDS_lab_forsker;rekvirent_id;text
import;public;SDS_lab_forsker;rekvirent_idtype;text
import;public;SDS_lab_forsker;date_received;date
import;public;SDS_lab_forsker;datetime_created;timestamp without time zone
import;public;SDS_lab_labidcodes;idcode;text
import;public;SDS_lab_labidcodes;laboratorium;text
import;public;SDS_lab_labidcodes;region;text
import;public;SDS_lab_labidcodes;speciale;text
import;public;SDS_lab_labidcodes;date_received;date
import;public;SDS_lab_labidcodes;datetime_created;timestamp without time zone
import;public;SDS_lab_optaelling;region;text
import;public;SDS_lab_optaelling;speciale;text
import;public;SDS_lab_optaelling;laboratorium;text
import;public;SDS_lab_optaelling;kvartal_2008_1;integer
import;public;SDS_lab_optaelling;kvartal_2008_2;integer
import;public;SDS_lab_optaelling;kvartal_2008_3;integer
import;public;SDS_lab_optaelling;kvartal_2008_4;integer
import;public;SDS_lab_optaelling;kvartal_2009_1;integer
import;public;SDS_lab_optaelling;kvartal_2009_2;integer
import;public;SDS_lab_optaelling;kvartal_2009_3;integer
import;public;SDS_lab_optaelling;kvartal_2009_4;integer
import;public;SDS_lab_optaelling;kvartal_2010_1;integer
import;public;SDS_lab_optaelling;kvartal_2010_2;integer
import;public;SDS_lab_optaelling;kvartal_2010_3;integer
import;public;SDS_lab_optaelling;kvartal_2010_4;integer
import;public;SDS_lab_optaelling;kvartal_2011_1;integer
import;public;SDS_lab_optaelling;kvartal_2011_2;integer
import;public;SDS_lab_optaelling;kvartal_2011_3;integer
import;public;SDS_lab_optaelling;kvartal_2011_4;integer
import;public;SDS_lab_optaelling;kvartal_2012_1;integer
import;public;SDS_lab_optaelling;kvartal_2012_2;integer
import;public;SDS_lab_optaelling;kvartal_2012_3;integer
import;public;SDS_lab_optaelling;kvartal_2012_4;integer
import;public;SDS_lab_optaelling;kvartal_2013_1;integer
import;public;SDS_lab_optaelling;kvartal_2013_2;integer
import;public;SDS_lab_optaelling;kvartal_2013_3;integer
import;public;SDS_lab_optaelling;kvartal_2013_4;integer
import;public;SDS_lab_optaelling;kvartal_2014_1;integer
import;public;SDS_lab_optaelling;kvartal_2014_2;integer
import;public;SDS_lab_optaelling;kvartal_2014_3;integer
import;public;SDS_lab_optaelling;kvartal_2014_4;integer
import;public;SDS_lab_optaelling;kvartal_2015_1;integer
import;public;SDS_lab_optaelling;kvartal_2015_2;integer
import;public;SDS_lab_optaelling;kvartal_2015_3;integer
import;public;SDS_lab_optaelling;kvartal_2015_4;integer
import;public;SDS_lab_optaelling;kvartal_2016_1;integer
import;public;SDS_lab_optaelling;kvartal_2016_2;integer
import;public;SDS_lab_optaelling;kvartal_2016_3;integer
import;public;SDS_lab_optaelling;kvartal_2016_4;integer
import;public;SDS_lab_optaelling;kvartal_2017_1;integer
import;public;SDS_lab_optaelling;kvartal_2017_2;integer
import;public;SDS_lab_optaelling;kvartal_2017_3;integer
import;public;SDS_lab_optaelling;kvartal_2017_4;integer
import;public;SDS_lab_optaelling;kvartal_2018_1;integer
import;public;SDS_lab_optaelling;kvartal_2018_2;integer
import;public;SDS_lab_optaelling;kvartal_2018_3;integer
import;public;SDS_lab_optaelling;kvartal_2018_4;integer
import;public;SDS_lab_optaelling;kvartal_2019_1;integer
import;public;SDS_lab_optaelling;kvartal_2019_2;integer
import;public;SDS_lab_optaelling;kvartal_2019_3;integer
import;public;SDS_lab_optaelling;kvartal_2019_4;integer
import;public;SDS_lab_optaelling;kvartal_2020_1;integer
import;public;SDS_lab_optaelling;kvartal_2020_2;integer
import;public;SDS_lab_optaelling;kvartal_2020_3;integer
import;public;SDS_lab_optaelling;kvartal_2020_4;integer
import;public;SDS_lab_optaelling;kvartal_2021_1;integer
import;public;SDS_lab_optaelling;kvartal_2021_2;integer
import;public;SDS_lab_optaelling;kvartal_2021_3;integer
import;public;SDS_lab_optaelling;kvartal_2021_4;integer
import;public;SDS_lab_optaelling;kvartal_2022_1;integer
import;public;SDS_lab_optaelling;kvartal_2022_2;integer
import;public;SDS_lab_optaelling;kvartal_2022_3;integer
import;public;SDS_lab_optaelling;kvartal_2022_4;integer
import;public;SDS_lab_optaelling;kvartal_2023_1;integer
import;public;SDS_lab_optaelling;kvartal_2023_2;integer
import;public;SDS_lab_optaelling;kvartal_2023_3;integer
import;public;SDS_lab_optaelling;kvartal_2023_4;integer
import;public;SDS_lab_optaelling;date_received;date
import;public;SDS_lab_optaelling;datetime_created;timestamp without time zone
import;public;SDS_laegemiddel;varenummer__drugid_;text
import;public;SDS_laegemiddel;vare_beskrivelse;text
import;public;SDS_laegemiddel;styrke_beskrivelse;text
import;public;SDS_laegemiddel;styrke_numerisk;double precision
import;public;SDS_laegemiddel;styrke_enhed;text
import;public;SDS_laegemiddel;enhed_st_rrelse;text
import;public;SDS_laegemiddel;administrationsvej_kode;text
import;public;SDS_laegemiddel;administrationsvej_beskrivelse;text
import;public;SDS_laegemiddel;pakningsst_rrelse;text
import;public;SDS_laegemiddel;pakningsst_rrelse_beskrivelse;text
import;public;SDS_laegemiddel;pakningsst_rrelse_gruppe;text
import;public;SDS_laegemiddel;atc_kode;text
import;public;SDS_laegemiddel;atc_beskrivelse;text
import;public;SDS_laegemiddel;atc5_kode;text
import;public;SDS_laegemiddel;atc5_beskrivelse;text
import;public;SDS_laegemiddel;laegemiddelform;text
import;public;SDS_laegemiddel;laegemiddelform___undergruppe;text
import;public;SDS_laegemiddel;laegemiddelform___hovedgruppe;text
import;public;SDS_laegemiddel;atc_gruppeniveau_1;text
import;public;SDS_laegemiddel;atc_gruppeniveau_2;text
import;public;SDS_laegemiddel;seponerings_note;text
import;public;SDS_laegemiddel;seponerings_tekst_niveau_1;text
import;public;SDS_laegemiddel;seponerings_tekst_niveau_2;text
import;public;SDS_laegemiddel;delpakning_beskrivelse;text
import;public;SDS_laegemiddel;volume;double precision
import;public;SDS_laegemiddel;volume_enhed_kode;text
import;public;SDS_laegemiddel;volume_enhed_beskrivelse;text
import;public;SDS_laegemiddel;date_received;date
import;public;SDS_laegemiddel;datetime_created;timestamp without time zone
import;public;SDS_laegemiddeloplysninger;abc;text
import;public;SDS_laegemiddeloplysninger;atc;text
import;public;SDS_laegemiddeloplysninger;atc1;text
import;public;SDS_laegemiddeloplysninger;dosf_lt;text
import;public;SDS_laegemiddeloplysninger;dosform;text
import;public;SDS_laegemiddeloplysninger;drugid;text
import;public;SDS_laegemiddeloplysninger;lmsubgr;text
import;public;SDS_laegemiddeloplysninger;packsize;double precision
import;public;SDS_laegemiddeloplysninger;packtext;text
import;public;SDS_laegemiddeloplysninger;packtype;text
import;public;SDS_laegemiddeloplysninger;pname;text
import;public;SDS_laegemiddeloplysninger;sizeunit;text
import;public;SDS_laegemiddeloplysninger;stopdate;timestamp without time zone
import;public;SDS_laegemiddeloplysninger;streng;text
import;public;SDS_laegemiddeloplysninger;strnum;double precision
import;public;SDS_laegemiddeloplysninger;strunit;text
import;public;SDS_laegemiddeloplysninger;vnr;integer
import;public;SDS_laegemiddeloplysninger;voltypecode;text
import;public;SDS_laegemiddeloplysninger;voltypetxt;text
import;public;SDS_laegemiddeloplysninger;volume;double precision
import;public;SDS_laegemiddeloplysninger;whoadmvej;text
import;public;SDS_laegemiddeloplysninger;whoadmvejtxt;text
import;public;SDS_laegemiddeloplysninger;date_received;date
import;public;SDS_laegemiddeloplysninger;datetime_created;timestamp without time zone
import;public;SDS_organisationer;kode;text
import;public;SDS_organisationer;kodetype;text
import;public;SDS_organisationer;region;text
import;public;SDS_organisationer;region_tekst;text
import;public;SDS_organisationer;sorenhed;text
import;public;SDS_organisationer;sorenhed_tekst;text
import;public;SDS_organisationer;sorenhed_type;text
import;public;SDS_organisationer;institutionsejer;text
import;public;SDS_organisationer;institutionsejer_tekst;text
import;public;SDS_organisationer;institutionsejer_type;text
import;public;SDS_organisationer;sundhedsinstitution;text
import;public;SDS_organisationer;sundhedsinstitution_tekst;text
import;public;SDS_organisationer;org_enhed_niveau1;text
import;public;SDS_organisationer;org_enhed_niveau1_tekst;text
import;public;SDS_organisationer;org_enhed_niveau2;text
import;public;SDS_organisationer;org_enhed_niveau2_tekst;text
import;public;SDS_organisationer;org_enhed_niveau3;text
import;public;SDS_organisationer;org_enhed_niveau3_tekst;text
import;public;SDS_organisationer;org_enhed_niveau4;text
import;public;SDS_organisationer;org_enhed_niveau4_tekst;text
import;public;SDS_organisationer;org_enhed_niveau5;text
import;public;SDS_organisationer;org_enhed_niveau5_tekst;text
import;public;SDS_organisationer;org_enhed_niveau6;text
import;public;SDS_organisationer;org_enhed_niveau6_tekst;text
import;public;SDS_organisationer;org_enhed_niveau7;text
import;public;SDS_organisationer;org_enhed_niveau7_tekst;text
import;public;SDS_organisationer;org_enhed_niveau8;text
import;public;SDS_organisationer;org_enhed_niveau8_tekst;text
import;public;SDS_organisationer;org_enhed_niveau9;text
import;public;SDS_organisationer;org_enhed_niveau9_tekst;text
import;public;SDS_organisationer;org_enhed_niveau10;text
import;public;SDS_organisationer;org_enhed_niveau10_tekst;text
import;public;SDS_organisationer;org_enhed_niveau11;text
import;public;SDS_organisationer;org_enhed_niveau11_tekst;text
import;public;SDS_organisationer;org_enhed_niveau12;text
import;public;SDS_organisationer;org_enhed_niveau12_tekst;text
import;public;SDS_organisationer;hovedspeciale;text
import;public;SDS_organisationer;speciale2;text
import;public;SDS_organisationer;speciale3;text
import;public;SDS_organisationer;speciale4;text
import;public;SDS_organisationer;speciale5;text
import;public;SDS_organisationer;speciale6;text
import;public;SDS_organisationer;speciale7;text
import;public;SDS_organisationer;speciale8;text
import;public;SDS_organisationer;speciale_samlet;text
import;public;SDS_organisationer;dato_lukket;timestamp without time zone
import;public;SDS_organisationer;shak_sgh;text
import;public;SDS_organisationer;shak_sgh_tekst;text
import;public;SDS_organisationer;shak_afd;text
import;public;SDS_organisationer;shak_afd_tekst;text
import;public;SDS_organisationer;shak_afs;text
import;public;SDS_organisationer;shak_afs_tekst;text
import;public;SDS_organisationer;ydernummer;text
import;public;SDS_organisationer;gyldig_fra;timestamp without time zone
import;public;SDS_organisationer;gyldig_til;timestamp without time zone
import;public;SDS_organisationer;date_received;date
import;public;SDS_organisationer;datetime_created;timestamp without time zone
import;public;SDS_pato;k_inst;text
import;public;SDS_pato;k_rekvnr;text
import;public;SDS_pato;patientid;integer
import;public;SDS_pato;d_rekvdato;timestamp without time zone
import;public;SDS_pato;d_svardato;timestamp without time zone
import;public;SDS_pato;c_mattype;integer
import;public;SDS_pato;c_snomedkode;text
import;public;SDS_pato;k_matnr;integer
import;public;SDS_pato;k_sekvensnr;integer
